(89.9751,-129.675)
(47.36,116.157)
(-208.003,-1.31051)
(109.815,-69.6723)
(109.121,123.72)
(-106.809,-24.3152)
(-0.217567,-179.616)
(91.707,125.08)
(-167.598,90.3655)
(45.5001,-207.538)
(140.437,192.272)
(-177.816,-3.9027)
(105.026,-142.527)
(43.9167,84.2079)
(-90.8611,34.9688)
(-35.973,-111.738)
(133.518,56.4137)
(-96.0131,109.673)
(-10.4296,-182.939)
(71.1016,44.5035)
(-25.0428,168.046)
(-89.521,-233.261)
(136.591,70.7839)
(-114.367,165.873)
(43.851,-120.289)
(127.245,-110.505)
(-102.237,176.805)
(-113.7,-146.004)
(161.451,-31.4944)
(-94.9154,213.355)
(-99.4027,-126.574)
(206.945,-4.37502)
(-12.9452,173.512)
(-86.7688,-194.82)
(111.726,-114.948)
(-72.1609,260.016)
(-120.832,-183.931)
(121.191,-17.2892)
(-19.3754,224.502)
(-120.713,-118.592)
(194.624,-26.9972)
(12.2211,145.884)
(-68.7694,-159.955)
(-2.53104,-117.374)
(74.1695,188.791)
(-229.82,-60.8026)
(113.229,-102.851)
(60.387,262.075)
(-137.608,-76.6757)
(146.171,-97.4389)
(123.915,139.596)
(-177.411,-113.568)
(41.7046,-194.704)
(-10.4875,210.953)
(-149.311,60.1124)
(84.7116,-181.065)
(128.568,230.386)
(-181.385,-13.7851)
(161.99,-179.351)
(86.0769,145.329)
(-177.092,-89.2553)
(29.3372,-134.92)
(-2.84488,138.208)
(-73.5142,95.5283)
(-42.0804,-127.507)
(260.796,138.536)
(-148.856,13.5421)
(2.42477,-240.101)
(114.357,139.079)
(-172.363,33.9656)
(-1.9525,-111.2)
(149.166,74.7758)
(-113.83,81.0568)
(-40.6044,-142.856)
(170.868,23.541)
(-146.613,147.24)
(-21.7358,-167.837)
(150.227,33.6158)
(-65.5223,195.292)
(-19.3327,-304.974)
(61.2593,55.734)
(-82.2055,177.28)
(-91.2673,-200.078)
(165.205,111.4)
(-83.7332,118.648)
(28.6202,-127.708)
(99.7702,-57.2347)
(-55.2788,104.612)
(-106.296,-114.308)
(57.6759,-3.78301)
(44.148,163.432)
(-120.867,-78.7077)
(146.509,-100.944)
(-37.9653,133.237)
(-145.037,32.0858)
(228.895,-174.087)
(-58.7744,160.87)
(-130.907,-62.2711)
(110.407,-78.6805)
(85.2525,112.285)
(-245.6,-57.7634)
(98.7004,-69.4118)
(91.4745,194.651)
(-148.418,8.53294)
(201.911,-232.104)
(-28.9937,140.494)
(-195.68,-11.8605)
(108.68,-99.3969)
(79.8731,164.153)
(-117.511,-41.7879)
(17.2047,-172.309)
(40.9595,198.617)
(-55.5082,52.3337)
(12.8072,-189.878)
(177.576,118.786)
(-168.984,21.1624)
(-28.8356,-271.104)
(92.556,256.978)
(-167.178,55.7099)
(151.692,-166.619)
(39.8608,89.2563)
(-84.1505,49.1968)
(2.55762,-188.774)
(39.6469,100.362)
(-65.3684,124.523)
(28.5886,-166.816)
(74.4815,31.8739)
(-29.1062,80.0441)
(-148.335,-155.131)
(126.91,76.9857)
(0.386865,195.478)
(-43.6701,-230.027)
(113.355,-18.8065)
(-58.215,176.863)
(-141.976,-195.987)
(177.691,72.877)
(-44.2278,136.254)
(-69.2995,-165.338)
(84.7292,-48.7565)
(-15.1731,238.073)
(-124.772,-168.298)
(226.655,-19.3979)
(-126.181,125.983)
(-23.4699,-108.647)
(11.4363,-58.274)
(98.6567,205.332)
(-196.739,-141.407)
(192.416,-22.9617)
(-37.3256,73.1925)
(-148.875,9.38326)
(135.653,-107.227)
(48.69,151.007)
(-159.29,-44.143)
(130.778,-97.6726)
(72.8557,50.0385)
(-251.79,60.4499)
(121.017,-201.253)
(35.731,265.379)
(-92.1895,9.85173)
(113.831,-246.969)
(81.24,204.759)
(-199.622,-78.1793)
(69.1013,-147.456)
(36.266,185.469)
(-151.333,53.7928)
(139.559,-141.898)
(102.537,62.2436)
(-224.486,44.2662)
(86.6791,-123.995)
(146.969,115.2)
(-158.852,-39.6576)
(-48.4691,-150.797)
(96.8674,204.086)
(-50.3977,34.5481)
(8.87315,-128.636)
(142.976,-22.9343)
(-206.325,131.323)
(45.7313,-85.0498)
(166.527,-51.1863)
(-146.52,128.553)
(-109.53,-156.06)
(229.652,93.5411)
(-125.031,84.2072)
(-67.4983,-145.469)
(175.958,55.1835)
(-48.4635,128.568)
(-57.5095,-243.502)
(40.7209,32.6493)
(-37.951,180.981)
(-82.9792,-81.9985)
(223.975,-88.7586)
(-119.657,134.157)
(-123.401,-74.5567)
(158.216,-56.4646)
(15.6203,263.335)
(-70.609,-256.453)
(85.6466,-48.2776)
(-24.7649,154.437)
(-206.773,-105.289)
(143.278,19.4568)
(50.6192,210.445)
(-70.4174,-125.368)
(126.353,-120.518)
(24.5494,127.056)
(-189.263,-92.9992)
(78.4049,-120.511)
(-37.0839,239.009)
(-63.647,13.7664)
(100.918,-150.413)
(122.579,176.943)
(-175.247,-84.9103)
(97.6766,-153.105)
(49.9104,153.761)
(-194.507,-58.9002)
(37.3629,-71.3687)
(81.2376,178.335)
(-78.0409,32.4601)
(86.0469,-142.343)
(122.517,-9.1712)
(-235.815,82.4368)
(20.7038,-131.13)
(159.45,109.816)
(-129.566,82.8414)
(-12.4304,-224.97)
(145.125,103.767)
(-191.317,133.706)
(57.729,-194.002)
(137.059,80.2495)
(-130.131,101.513)
(-28.462,-190.615)
(170.695,61.9925)
(-145.365,125.684)
(-18.0189,-192.888)
(124.073,10.3553)
(-158.186,212.378)
(20.0618,-135.419)
(176.768,-64.2342)
(-99.8633,216.322)
(-111.91,-227.602)
(250.259,10.8622)
(-196.53,180.366)
(-17.6433,-201.548)
(106.933,10.5977)
(-84.2622,236.269)
(-9.85671,-184.106)
(101.424,-46.9145)
(-2.99005,250.666)
(-98.1027,-266.743)
(127.857,23.9337)
(-60.3519,107.218)
(-127.805,-66.7566)
(87.1699,-52.737)
(98.8305,238.945)
(-170.482,-173.668)
(127.874,-42.2853)
(124.633,163.153)
(-265.916,-176.515)
(114.17,-85.8676)
(1.80627,276.111)
(-148.283,-46.8911)
(272.819,-156.006)
(-76.76,123.013)
(-171.346,-18.5774)
(171.072,-138.315)
(-56.4281,183.778)
(-59.0995,19.5809)
(105.135,-186.476)
(52.3311,105.116)
(-218.428,46.6098)
(114.5,-170.789)
(81.7784,197.371)
(-164.273,-31.7646)
(94.6938,-109.901)
(100.476,80.4404)
(-172.544,34.3398)
(23.3351,-142.419)
(155.57,105.821)
(-187.135,65.4531)
(48.984,-183.956)
(125.86,80.1389)
(-239.608,118.581)
(104.449,-104.314)
(229.782,43.133)
(-211.465,-46.3382)
(-86.8535,-109.148)
(151.027,141.288)
(-68.8575,85.6213)
(-41.2681,-169.099)
(144.094,28.8555)
(-96.0628,182.776)
(-20.8409,-233.888)
(152.589,24.6403)
(-165.649,125.63)
(-64.2749,-119.861)
(201.548,42.6216)
(-97.4112,143.189)
(-21.9266,-220.858)
(75.203,64.7533)
(-22.7611,85.4382)
(-127.761,-73.3064)
(202.452,-28.3058)
(-76.5872,85.474)
(-119.787,-50.1473)
(147.266,-59.7679)
(6.28101,141.878)
(-185.66,-81.8715)
(205.449,-36.9971)
(-17.1068,111.303)
(-140.04,-65.2414)
(148.514,-95.0324)
(-36.5746,113.422)
(-151.691,1.80049)
(99.0819,-43.4485)
(196.406,106.313)
(-253.652,-107.034)
(60.453,-123.979)
(46.4974,245.039)
(-77.4916,3.94414)
(103.788,-257.433)
(1.65122,210.675)
(-93.396,-35.2975)
(-58.5555,-154.625)
(207.39,235.077)
(-210.172,-28.4854)
(120.677,-133.407)
(155.372,66.2112)
(-298.936,-3.85878)
(100.683,-72.5805)
(118.661,35.1275)
(-233.364,140.603)
(78.6145,-169.152)
(216.944,167.044)
(-155.51,-55.3588)
(-15.1264,-202.692)
(89.5011,120.586)
(-196.812,94.4775)
(44.6491,-118.331)
(141.081,133.25)
(-31.323,33.0829)
(-25.5996,-203.049)
(48.7016,-4.71923)
(-114.938,212.439)
(13.8861,-165.476)
(91.2435,-24.5931)
(-71.8534,230.08)
(-22.5573,-192.414)
(145.569,-32.5657)
(-100.49,156.751)
(-105.828,-104.866)
(217.845,-53.9907)
(-86.1755,161.837)
(-179.646,-132.468)
(282.632,5.38654)
(-128.199,117.25)
(-100.517,-89.8855)
(192.252,-67.8582)
(-78.6737,169.742)
(-111.78,-74.8902)
(198.543,-123.104)
(-70.3982,211.184)
(-119.492,-138.628)
(136.868,-67.4418)
(-44.8558,191.954)
(-103.533,-23.7082)
(201.23,-173.63)
(-50.2822,202.062)
(-133.133,-112.699)
(131.714,-66.5581)
(-3.81565,134.538)
(-132.568,-35.4151)
(80.9228,-98.422)
(69.6317,160.068)
(-127.953,-3.06546)
(95.0191,-195.958)
(43.1365,196.124)
(-131.085,-39.182)
(88.9575,-131.014)
(30.0933,54.5504)
(-204.861,130.295)
(114.347,-133.244)
(165.591,134.259)
(-137.793,-71.4212)
(-59.3004,-128.094)
(166.62,111.817)
(-190.907,85.3566)
(43.7272,-176.801)
(153.651,121.82)
(-151.663,41.1994)
(-8.71404,-193.036)
(113.513,147.112)
(-105.097,69.3747)
(19.2745,-144.176)
(135.745,-5.01925)
(-169.331,138.307)
(8.25672,-156.28)
(115.025,37.5713)
(-88.4236,120.317)
(-77.5672,-114.638)
(223.631,4.22877)
(-125.384,95.1735)
(-89.2514,-113.496)
(191.809,-13.1418)
(-99.1871,122.58)
(-135.008,-105.706)
(215.296,13.0148)
(-48.9195,132.692)
(-108.275,-150.818)
(133.415,-34.8583)
(-1.81457,177.108)
(-198.717,-161.306)
(215.901,16.2109)
(-67.7997,133.306)
(-117.682,-62.026)
(241.552,-72.4198)
(-79.927,79.885)
(-161.178,-81.1345)
(120.716,11.4618)
(56.5375,103.84)
(-142.387,-74.9462)
(41.1845,-80.9283)
(95.6438,219.869)
(-101.856,-94.1645)
(94.2628,-102.986)
(67.6896,30.0939)
(-257.724,39.1355)
(55.81,-83.139)
(206.626,186.321)
(-219.545,-70.9744)
(81.8468,-121.249)
(117.865,165.062)
(-157.773,-32.7296)
(70.6399,-147.424)
(73.6107,73.3736)
(-206.349,67.6486)
(37.7505,-90.4654)
(194.157,79.0242)
(-184.11,82.3624)
(40.6084,-218.289)
(141.078,153.237)
(-125.565,4.6848)
(-63.9325,-190.097)
(138.332,157.454)
(-114.82,87.8501)
(-0.36628,-174.519)
(182.583,66.3092)
(-177.168,44.3496)
(-46.5609,-109.375)
(152.807,75.4048)
(-44.7686,117.148)
(-71.7951,-181.072)
(192.523,-6.56122)
(-158.657,98.2401)
(-130.765,-73.9892)
(270.924,4.70186)
(-145.572,130.502)
(-86.0561,-131.42)
(218.708,50.4579)
(-23.1555,50.1491)
(-199.627,-141.737)
(192.501,9.13076)
(-67.53,162.071)
(-106.887,-130.283)
(155.598,-28.9681)
(-23.6894,158.034)
(-153.559,-108.166)
(188.65,-23.2109)
(8.69072,121.083)
(-175.279,-107.485)
(152.067,-50.9069)
(20.2971,134.44)
(-195.261,-79.1114)
(141.178,-65.2995)
(23.4922,166.523)
(-148.098,-33.9978)
(152.486,-133.135)
(21.7087,169.747)
(-128.913,-46.5179)
(114.89,-164.832)
(-8.14217,147.603)
(-150.564,4.38048)
(71.6763,-95.6482)
(122.963,121.852)
(-190.616,14.8236)
(101.548,-123.042)
(116.607,95.3233)
(-143.988,20.8395)
(-4.33536,-218.055)
(101.022,167.979)
(-183.56,75.0646)
(73.9571,-160.183)
(149.192,135.084)
(-148.684,-5.92826)
(-6.32676,-134.421)
(149.695,88.3266)
(-143.85,54.9519)
(-21.7983,-140.238)
(140.381,55.1804)
(-104.524,137.027)
(-36.2995,-209.671)
(130.72,60.8687)
(-102.558,163.65)
(-46.0617,-168.601)
(248.055,6.21468)
(-188.289,76.0117)
(-117.284,-129.913)
(210.463,92.9536)
(-63.5022,108.757)
(-91.8123,-154.507)
(203.591,-23.0073)
(-118.811,144.479)
(-114.352,-158.138)
(152.592,40.6061)
(-8.31063,155.849)
(-141.628,-140.931)
(215.906,-36.663)
(-61.4318,137.956)
(-164.779,-128.108)
(179.326,-21.7352)
(-15.7084,157.629)
(-189.647,-104.831)
(228.352,-43.7127)
(-57.7842,158.895)
(-106.783,-96.231)
(150.748,-83.9915)
(-32.5256,129.443)
(-132.633,-7.03096)
(137.022,-156.605)
(30.2103,192.162)
(-206.006,-83.3099)
(149.899,-50.337)
(60.0294,144.806)
(-147.106,-53.4185)
(111.085,-135.476)
(14.0878,128.661)
(-132.283,34.8855)
(70.3259,-172.71)
(94.949,156.031)
(-186.604,21.4109)
(115.886,-168.473)
(47.7167,124.755)
(-145.679,68.0176)
(74.1151,-190.851)
(105.423,150.734)
(-146.625,-1.36582)
(31.0854,-148.575)
(94.9608,100.224)
(-129.553,51.0418)
(-38.4242,-144.508)
(150.886,154.086)
(-54.0028,42.4027)
(-38.7795,-166.936)
(153.777,12.1932)
(-143.86,125.01)
(-67.9346,-180.578)
(157.676,56.1276)
(-155.096,198.456)
(40.6086,-168.604)
(190.222,8.14108)
(-127.305,85.5793)
(-84.3002,-193.928)
(108.521,80.9269)
(-75.1472,136.181)
(-30.7547,-99.0823)
(147.486,-47.5577)
(-37.1207,125.94)
(-163.817,-118.52)
(186.558,-6.57772)
(-19.8105,144.23)
(-159.158,-121.14)
(201.529,-57.3822)
(-80.0396,166.252)
(-122.356,-92.1687)
(169.627,-44.877)
(11.8119,158.304)
(-153.739,-146.682)
(119.786,-27.2329)
(13.7408,114.403)
(-177.384,10.6413)
(207.842,-147.431)
(-24.6818,144.781)
(-164.43,-16.9156)
(151.124,-141.224)
(8.02356,175.217)
(-142.259,-3.11845)
(157.19,-184.047)
(-2.70493,158.2)
(-176.842,-9.86359)
(136.623,-106.379)
(48.1552,119.119)
(-144.297,-8.60816)
(29.2019,-106.631)
(160.345,146.883)
(-150.351,-21.3815)
(34.7065,-185.474)
(67.2379,137.515)
(-149.617,53.4619)
(32.2362,-135.456)
(131.216,99.2814)
(-140.901,88.3052)
(51.1004,-168.821)
(143.537,34.3234)
(-172.884,90.026)
(-28.8416,-187.559)
(144.722,110.033)
(-139.414,117.131)
(-5.02131,-195.244)
(139.548,126.322)
(-56.4725,74.701)
(-52.8949,-201.873)
(133.31,47.3581)
(-115.497,108.514)
(-77.1801,-137.593)
(169.335,47.2195)
(-97.0038,112.976)
(-46.1319,-94.3192)
(159.189,-56.6188)
(-70.4836,160.041)
(-91.119,-126.65)
(142.318,-79.2916)
(-75.1554,223.015)
(-83.1348,-99.4605)
(217.057,-134.053)
(-133.158,185.487)
(-145.47,-93.4118)
(192.457,-4.49381)
(22.8583,186.476)
(-98.7935,-175.467)
(115.085,-118.828)
(-54.1129,191.167)
(-184.34,-64.1777)
(193.993,-65.0237)
(-16.5137,234.575)
(-53.4461,-151.397)
(108.905,-99.969)
(-47.0425,125.235)
(-97.4089,-8.35711)
(65.1445,-134.131)
(48.2642,177.732)
(-140.921,-7.13194)
(127.942,-128.246)
(57.6678,117.011)
(-146.927,-14.9269)
(53.0878,-146.278)
(79.8209,152.525)
(-155.918,-27.8969)
(14.1319,-61.419)
(161.719,102.357)
(-115.377,25.1456)
(-29.3307,-171.774)
(192.329,101.807)
(-224.156,49.2552)
(49.9047,-152.594)
(119.484,82.9497)
(-161.68,89.2782)
(-9.71614,-159.725)
(158.844,139.717)
(-63.4874,64.8516)
(-30.393,-202.656)
(154.256,13.3293)
(-182.278,125.528)
(-63.7809,-175.382)
(158.729,118.955)
(-96.239,120.216)
(-33.825,-123.694)
(240.221,0.815648)
(-114.403,74.4855)
(-115.315,-202.152)
(106.024,66.0159)
(-48.7423,181.365)
(-62.4953,-166.375)
(125.809,-36.9676)
(-70.7962,239.393)
(-44.1603,-167.884)
(158.347,-31.0047)
(-2.34871,142.12)
(-190.017,-210.045)
(123.69,32.3586)
(-17.5318,189.055)
(-116.058,-107.979)
(188.136,-66.8047)
(-37.2846,160.04)
(-141.285,-115.713)
(149.439,-42.7491)
(2.21218,170.704)
(-92.0927,-124.211)
(66.4707,-107.945)
(-12.7923,184.236)
(-109.183,-2.19875)
(130.008,-158.235)
(28.7942,183.649)
(-159.44,-69.618)
(109.369,-59.5819)
(95.7166,95.1852)
(-181.975,-15.9211)
(88.0349,-150.327)
(56.3629,144.074)
(-181.408,-2.28924)
(49.3299,-84.8017)
(169.414,154.899)
(-160.989,-21.5918)
(106.349,-174.314)
(8.9499,75.126)
(-132.827,79.4903)
(8.11322,-139.959)
(131.861,113.485)
(-124.824,80.5732)
(36.5556,-165.165)
(145.804,42.2669)
(-166.599,78.4249)
(-28.8161,-177.353)
(126.372,117.604)
(-112.193,108.993)
(19.2051,-147.988)
(148.691,4.66313)
(-110.647,109.34)
(-114.212,-182.593)
(217.938,112.715)
(-149.495,42.1595)
(-47.6054,-64.3251)
(182.55,-10.3561)
(-63.6798,134.083)
(-88.6936,-203.947)
(89.0046,42.7902)
(-2.1741,170.557)
(-113.323,-165.961)
(169.88,-33.0176)
(-126.444,188.786)
(7.25628,-93.9109)
(109.396,-110.992)
(-46.0257,161.537)
(-148.538,-76.9929)
(161.27,-40.8988)
(39.0424,162.089)
(-170.768,-142.308)
(145.573,-56.4018)
(-31.9409,152.396)
(-127.109,-27.028)
(160.839,-117.043)
(5.78943,141.456)
(-161.71,-38.23)
(116.938,-109.473)
(76.8888,158.605)
(-209.33,-41.8616)
(157.99,-130.806)
(27.4044,168.84)
(-156.592,-46.5195)
(91.8328,-140.367)
(31.1718,200.216)
(-110.377,-22.6781)
(94.376,-132.045)
(60.8051,124.584)
(-97.5153,-11.6336)
(-17.3365,-192.642)
(66.2902,201.824)
(-97.0273,24.7267)
(47.2199,-136.364)
(92.6011,70.1469)
(-127.483,89.9044)
(50.6571,-161.346)
(94.8477,37.4292)
(-110.203,86.3654)
(-84.2237,-165.78)
(167.228,108.285)
(-113.082,133.788)
(17.2584,-191.922)
(156.166,15.3735)
(-189.211,115.635)
(12.138,-111.394)
(162.221,-9.16946)
(-138.335,86.6912)
(-109.331,-67.4921)
(226.271,19.8359)
(-49.0121,133.266)
(-105.639,-217.421)
(130.141,27.3483)
(-60.7767,155.936)
(-115.907,-135.294)
(164.562,-11.6506)
(-27.5013,214.629)
(-62.0172,-211.397)
(100.236,-53.0853)
(-53.7558,190.251)
(-123.876,-100.167)
(172.24,-64.8544)
(-30.2209,195.782)
(-130.587,-140.201)
(158.239,-3.31393)
(33.1683,96.9611)
(-156.832,-87.8127)
(82.3085,-122.023)
(12.7748,207.154)
(-186.846,-10.7625)
(221.013,-106.4)
(46.1167,143.661)
(-193.715,-105.308)
(113.812,-82.5571)
(65.0464,145.285)
(-217.232,-58.8833)
(118.206,-80.7736)
(49.8076,172.763)
(-129.94,-22.6429)
(132.887,-100.888)
(63.566,29.5161)
(-187.174,45.9188)
(28.2688,-136.845)
(153.129,152.423)
(-174.891,-15.8442)
(13.3925,-127.055)
(137.53,143.858)
(-118.034,33.9404)
(3.60868,-175.144)
(155.271,92.1645)
(-196.151,65.3699)
(51.9873,-149.795)
(101.059,64.8036)
(-110.876,97.6917)
(-48.2545,-180.634)
(145.506,106.605)
(-99.4808,107.309)
(-20.2842,-143.359)
(205.901,-0.351213)
(-161.878,87.6767)
(-59.0027,-141.929)
(137.016,4.3026)
(-119.329,189.878)
(-38.9406,-161.457)
(122.261,38.1679)
(14.6394,185.169)
(-66.8281,-203.635)
(146.747,-101.539)
(-118.206,196.57)
(-156.215,-141.015)
(185.506,4.14578)
(-58.7969,236.301)
(-70.3079,-147.624)
(244.659,-66.0689)
(-129.381,103.743)
(-116.661,-61.364)
(190.966,-89.3668)
(-72.5955,143.659)
(-168.979,-74.4146)
(161.892,-25.6711)
(25.2295,181.758)
(-117.793,-101.678)
(164.651,-110.409)
(-30.3027,134.796)
(-149.986,-64.5852)
(113.111,-76.4785)
(3.35652,137.773)
(-111.343,6.32938)
(89.215,-121.459)
(97.993,119.716)
(-175.488,-12.7442)
(65.5087,-150.03)
(87.2675,171.65)
(-129.377,-35.6304)
(-23.3854,-108.25)
(195.133,123.096)
(-191.247,64.171)
(64.3367,-247.631)
(113.806,169.215)
(-218.439,25.1228)
(63.7512,-125.4)
(168.684,118.262)
(-184.841,9.9949)
(3.00002,-128.576)
(192.461,95.9847)
(-189.339,46.8865)
(18.3676,-155.832)
(144.536,68.2429)
(-154.862,74.4557)
(-77.5455,-145.197)
(199.828,143.736)
(-52.1264,84.4387)
(-57.5248,-237.035)
(139.257,46.5827)
(-120.363,159.152)
(-62.1075,-220.023)
(163.807,63.3971)
(-167.069,157.859)
(9.50575,-138.606)
(159.853,35.9811)
(-59.877,93.9583)
(-65.1786,-142.603)
(127.18,-47.4701)
(-85.3506,139.289)
(-132.734,-81.0477)
(171.144,-28.6289)
(-25.3951,188.054)
(-101.758,-126.63)
(161.481,-70.0435)
(-6.56489,168.452)
(-177.329,-143.522)
(179.28,-30.7752)
(-45.6377,132.677)
(-138.039,-51.6422)
(144.948,-83.8985)
(20.7124,166.613)
(-154.031,-58.5613)
(161.986,-124.165)
(-16.5779,156.206)
(-133.202,-16.0963)
(125.313,-141.732)
(72.2048,151.376)
(-223.565,-86.423)
(68.7038,-59.9919)
(90.3545,202.59)
(-78.8432,-22.1458)
(61.4737,-213.555)
(63.4585,161.606)
(-160.937,-3.45457)
(28.568,-143.472)
(149.001,134.422)
(-245.911,45.9513)
(126.421,-136.201)
(132.298,135.777)
(-157.293,-34.8953)
(21.5967,-140.421)
(79.0424,70.1479)
(-158.991,159.437)
(79.3128,-213.609)
(115.962,91.5526)
(-182.937,80.5055)
(55.5558,-139.381)
(139.181,74.6286)
(-105.557,16.2539)
(-89.1499,-149.355)
(100.263,91.8282)
(-58.4349,173.544)
(17.7947,-162.696)
(151.814,-56.4713)
(-126.852,131.722)
(-122.695,-135.868)
(204.423,18.1078)
(-132.621,190.972)
(3.05391,-157.934)
(152.794,-34.508)
(-82.5321,116.837)
(-150.259,-119.265)
(176.332,22.9112)
(0.823605,148.473)
(-164.421,-162.727)
(183.077,7.43234)
(-10.378,132.18)
(-177.99,-124.668)
(198.469,-36.1339)
(-53.8111,155.724)
(-112.942,-101.697)
(120.45,-87.3178)
(-25.6267,204.929)
(-109.041,-40.0618)
(206.495,-139.127)
(-27.5366,133.368)
(-176.039,-76.1868)
(131.883,-107.223)
(-56.2487,208.94)
(-53.4652,-17.776)
(105.624,-114.292)
(84.4305,84.3261)
(-225.345,-13.1766)
(117.248,-84.4304)
(100.95,102.209)
(-190.932,-3.24081)
(66.0558,-145.84)
(97.7629,157.363)
(-179.425,15.8155)
(85.0998,-146.829)
(117.513,154.148)
(-159.544,-40.5597)
(30.9661,-113.393)
(91.3339,112.081)
(-98.7179,71.8505)
(53.3092,-210.968)
(25.2856,55.5752)
(-129.705,139.782)
(-6.85615,-117.61)
(203.541,56.8886)
(-117.713,104.086)
(-13.0691,-234.282)
(122.8,50.1408)
(-179.089,141.642)
(3.88179,-148.247)
(173.12,48.6206)
(-140.776,92.844)
(-49.9414,-137.969)
(166.803,63.7558)
(-74.4737,104.654)
(-47.6528,-156.298)
(142.054,-20.4266)
(-115.215,148.659)
(-45.9598,-145.948)
(75.6263,-0.484562)
(-12.2814,198.423)
(-64.7578,-138.242)
(143.986,-70.3202)
(-66.6253,169.072)
(-81.6369,-96.1894)
(133.425,-101.29)
(-51.1926,199.243)
(-98.6923,-90.7965)
(151.738,-101.016)
(-34.3949,169.374)
(-168.601,-85.6285)
(183.268,-13.6881)
(4.89087,111.692)
(-90.9085,-60.7733)
(70.9012,-146.445)
(15.8289,172.636)
(-167.562,-13.9027)
(169.789,-100.536)
(15.3777,92.035)
(-161.425,1.7011)
(76.9621,-103.825)
(92.4821,142.323)
(-121.952,18.8912)
(79.8764,-219.538)
(33.7496,146.704)
(-163.498,49.7654)
(80.299,-155.095)
(97.1078,150.926)
(-114.118,-5.86994)
(-7.63925,-141.432)
(156.071,78.8036)
(-222.477,86.8523)
(54.6983,-138.075)
(197.137,109.673)
(-189.081,7.9498)
(20.3934,-161.054)
(122.228,101.868)
(-158.33,32.5561)
(-53.056,-88.9141)
(218.386,109.455)
(-119.244,38.312)
(-3.84768,-169.2)
(76.4043,44.5964)
(-72.4332,136.496)
(-27.2952,-157.009)
(115.447,-0.358311)
(-71.311,126.658)
(-126.816,-107.313)
(225.038,-11.7374)
(-128.25,160.072)
(-55.7246,-134.966)
(186.239,16.0597)
(-33.7467,73.3696)
(-146.179,-136.383)
(110.885,-37.1011)
(-39.4572,204.986)
(-124.239,-80.6173)
(207.789,-73.6108)
(-13.3771,194.145)
(-130.705,-186.682)
(123.591,-52.268)
(-18.8517,180.792)
(-193.06,-89.138)
(243.262,-25.1219)
(-37.6005,117.528)
(-114.156,-103.633)
(88.2589,-76.2621)
(17.8108,154.618)
(-172.399,-30.7752)
(164.417,-83.4115)
(18.8882,149.946)
(-89.8371,-29.1115)
(117.718,-194.261)
(-31.0271,124.122)
(-166.968,21.9164)
(71.584,-101.193)
(106.399,180.85)
(-135.773,-34.2293)
(81.2494,-97.7628)
(145.502,73.4478)
(-209.58,-28.7222)
(43.5126,-130.239)
(56.6002,139.809)
(-111.243,26.7133)
(-10.3285,-96.0638)
(166.204,107.053)
(-87.2263,45.0218)
(-17.1966,-208.282)
(100.474,73.105)
(-163.146,126.267)
(38.5234,-123.837)
(186.324,2.78639)
(-188.038,73.0016)
(-59.29,-133.068)
(165.934,95.5763)
(-87.1046,114.642)
(-48.787,-174.584)
(197.389,60.1734)
(-115.092,70.8422)
(-59.4578,-171.245)
(106.627,42.176)
(-63.1088,130.267)
(-107.825,-149.11)
(140.351,74.49)
(20.2551,132.193)
(-98.7714,-177.988)
(130.203,-36.7955)
(-63.119,170.276)
(-104.744,-127.638)
(166.129,-21.1013)
(-59.1875,110.473)
(-131.559,-53.5712)
(175.604,-54.8382)
(-20.8069,126.07)
(-142.868,-66.8643)
(146.092,-72.7476)
(-8.46272,163.301)
(-82.388,-54.7932)
(117.483,-138.385)
(4.70124,94.3157)
(-204.283,11.9344)
(75.5407,-112.574)
(124.485,236.123)
(-160.815,-48.4618)
(153.819,-189.336)
(51.4126,185.335)
(-205.13,-99.5319)
(98.2021,-83.4382)
(40.6576,147.929)
(-129.536,7.67934)
(59.8422,-160.391)
(73.7169,177.607)
(-120.74,19.4656)
(81.1966,-166.998)
(80.5692,109.244)
(-125.808,48.6329)
(43.7617,-227.519)
(28.6133,132.601)
(-130.523,75.8736)
(-1.56575,-95.7051)
(212.668,85.658)
(-140.896,44.3575)
(5.47504,-189.641)
(93.8834,62.9614)
(-108.852,125.229)
(-42.7747,-180.5)
(155.546,61.0352)
(-104.835,149.914)
(-69.7127,-227.547)
(200.558,118.383)
(-137.531,65.6508)
(-54.1215,-142.099)
(181.604,61.2943)
(-98.3471,85.4718)
(-56.1776,-137.427)
(141.311,-28.7574)
(-134.51,167.775)
(-25.3222,-81.9187)
(162.449,-82.375)
(-75.6833,168.75)
(-148.063,-125.822)
(212.819,21.4244)
(-8.86956,127.312)
(-151.821,-161.651)
(195.757,-60.0627)
(-160.357,166.398)
(-58.0964,-59.0588)
(147,-30.4643)
(10.1969,126.66)
(-117.728,-100.087)
(117.486,-61.9945)
(-1.3208,90.9122)
(-163.077,25.3553)
(147.315,-131.687)
(73.5964,159.656)
(-208.694,-102.547)
(86.9719,-81.3238)
(58.8754,212.112)
(-119.381,-64.4996)
(89.5883,-125.533)
(65.5509,160.292)
(-127.883,-35.7503)
(51.7943,-166.757)
(71.715,177.173)
(-157.781,-28.8941)
(51.4272,-128.052)
(60.0747,172.291)
(-78.5614,31.9037)
(50.6961,-167.634)
(112.781,95.2811)
(-152.507,7.80324)
(0.956887,-132.231)
